benchmark,input,seed,config,evidence_level,energy_model,demand_accesses,prefetch_accesses,total_accesses,estimated_memory_energy_pj,estimated_logic_energy_pj,total_estimated_energy_pj,energy_overhead_pct,assumptions,notes
linked_list,large,3,copper,proxy_assumed,memory_traffic_proxy_v1,768,573,1341,160920.000,2108.650,163028.650,67.984010,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
tree_traversal,large,3,no_prefetch,proxy_assumed,memory_traffic_proxy_v1,288,0,288,34560.000,809.250,35369.250,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
tree_traversal,large,3,next_line,proxy_assumed,memory_traffic_proxy_v1,288,288,576,69120.000,1786.050,70906.050,100.473717,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
tree_traversal,large,3,stride,proxy_assumed,memory_traffic_proxy_v1,288,0,288,34560.000,809.250,35369.250,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
tree_traversal,large,3,simple_pointer_chase,proxy_assumed,memory_traffic_proxy_v1,288,95,383,45960.000,784.850,46744.850,32.162401,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
tree_traversal,large,3,copper,proxy_assumed,memory_traffic_proxy_v1,288,0,288,34560.000,809.250,35369.250,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
hash_table_chaining,large,3,no_prefetch,proxy_assumed,memory_traffic_proxy_v1,1152,0,1152,138240.000,2385.750,140625.750,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
hash_table_chaining,large,3,next_line,proxy_assumed,memory_traffic_proxy_v1,1152,762,1914,229680.000,4805.850,234485.850,66.744604,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
hash_table_chaining,large,3,stride,proxy_assumed,memory_traffic_proxy_v1,1152,158,1310,157200.000,2313.350,159513.350,13.431111,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
hash_table_chaining,large,3,simple_pointer_chase,proxy_assumed,memory_traffic_proxy_v1,1152,205,1357,162840.000,2332.100,165172.100,17.455089,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
hash_table_chaining,large,3,copper,proxy_assumed,memory_traffic_proxy_v1,1152,85,1237,148440.000,2362.100,150802.100,7.236477,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
graph_adjacency_walk,large,3,no_prefetch,proxy_assumed,memory_traffic_proxy_v1,80,0,80,9600.000,416.750,10016.750,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
graph_adjacency_walk,large,3,next_line,proxy_assumed,memory_traffic_proxy_v1,80,65,145,17400.000,420.850,17820.850,77.910500,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
graph_adjacency_walk,large,3,stride,proxy_assumed,memory_traffic_proxy_v1,80,14,94,11280.000,407.250,11687.250,16.677066,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
graph_adjacency_walk,large,3,simple_pointer_chase,proxy_assumed,memory_traffic_proxy_v1,80,46,126,15120.000,290.250,15410.250,53.844810,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
graph_adjacency_walk,large,3,copper,proxy_assumed,memory_traffic_proxy_v1,80,0,80,9600.000,416.750,10016.750,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
branchy_pointer_chains,large,3,no_prefetch,proxy_assumed,memory_traffic_proxy_v1,384,0,384,46080.000,584.400,46664.400,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
branchy_pointer_chains,large,3,next_line,proxy_assumed,memory_traffic_proxy_v1,384,46,430,51600.000,586.600,52186.600,11.833861,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
branchy_pointer_chains,large,3,stride,proxy_assumed,memory_traffic_proxy_v1,384,0,384,46080.000,584.400,46664.400,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
branchy_pointer_chains,large,3,simple_pointer_chase,proxy_assumed,memory_traffic_proxy_v1,384,42,426,51120.000,572.200,51692.200,10.774380,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
branchy_pointer_chains,large,3,copper,proxy_assumed,memory_traffic_proxy_v1,384,0,384,46080.000,584.400,46664.400,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
array_scan,large,3,no_prefetch,proxy_assumed,memory_traffic_proxy_v1,384,0,384,46080.000,2131.300,48211.300,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
array_scan,large,3,next_line,proxy_assumed,memory_traffic_proxy_v1,384,384,768,92160.000,2035.000,94195.000,95.379506,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
array_scan,large,3,stride,proxy_assumed,memory_traffic_proxy_v1,384,382,766,91920.000,2034.800,93954.800,94.881283,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
array_scan,large,3,simple_pointer_chase,proxy_assumed,memory_traffic_proxy_v1,384,0,384,46080.000,2131.300,48211.300,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
array_scan,large,3,copper,proxy_assumed,memory_traffic_proxy_v1,384,0,384,46080.000,2131.300,48211.300,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
matrix_or_array_loop,large,3,no_prefetch,proxy_assumed,memory_traffic_proxy_v1,576,0,576,69120.000,3140.400,72260.400,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
matrix_or_array_loop,large,3,next_line,proxy_assumed,memory_traffic_proxy_v1,576,576,1152,138240.000,2996.100,141236.100,95.454357,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
matrix_or_array_loop,large,3,stride,proxy_assumed,memory_traffic_proxy_v1,576,574,1150,138000.000,2995.900,140995.900,95.121948,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
matrix_or_array_loop,large,3,simple_pointer_chase,proxy_assumed,memory_traffic_proxy_v1,576,0,576,69120.000,3140.400,72260.400,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
