benchmark,input,seed,config,evidence_level,simulator,cycles,instructions,ipc,cache_misses,memory_stalls,speedup_vs_no_prefetch,speedup_vs_best_baseline,status,log_path,notes
hash_table_chaining,large,3,stride,core_integrated,deterministic_core_integrated_model,46267,16128,0.34858538,106,22848,1.031297,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,46642,16128,0.34578277,41,23616,1.023005,0.991960,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
hash_table_chaining,large,3,copper,core_integrated,deterministic_core_integrated_model,47242,16128,0.34139114,161,23616,1.010012,0.979362,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
graph_adjacency_walk,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,8335,1280,0.15356929,65,6240,1.000000,0.696461,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,large,3,next_line,core_integrated,deterministic_core_integrated_model,8417,1280,0.15207319,65,6240,0.990258,0.689676,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,large,3,stride,core_integrated,deterministic_core_integrated_model,8145,1280,0.15715163,51,6144,1.023327,0.712707,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,5805,1280,0.22049957,39,3744,1.435831,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
graph_adjacency_walk,large,3,copper,core_integrated,deterministic_core_integrated_model,8335,1280,0.15356929,65,6240,1.000000,0.696461,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
branchy_pointer_chains,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,11688,4992,0.42710472,46,4416,1.000000,0.979124,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,large,3,next_line,core_integrated,deterministic_core_integrated_model,11732,4992,0.42550290,46,4416,0.996250,0.975452,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,large,3,stride,core_integrated,deterministic_core_integrated_model,11688,4992,0.42710472,46,4416,1.000000,0.979124,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,11444,4992,0.43621111,4,4416,1.021321,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
branchy_pointer_chains,large,3,copper,core_integrated,deterministic_core_integrated_model,11688,4992,0.42710472,46,4416,1.000000,0.979124,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
array_scan,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,42626,3840,0.09008586,384,36864,1.000000,0.954722,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,large,3,next_line,core_integrated,deterministic_core_integrated_model,40700,3840,0.09434889,1,36864,1.047322,0.999902,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,large,3,stride,core_integrated,deterministic_core_integrated_model,40696,3840,0.09435817,3,36864,1.047425,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,42626,3840,0.09008586,384,36864,1.000000,0.954722,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
array_scan,large,3,copper,core_integrated,deterministic_core_integrated_model,42626,3840,0.09008586,384,36864,1.000000,0.954722,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
matrix_or_array_loop,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,62808,5184,0.08253726,576,55296,1.000000,0.953987,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,large,3,next_line,core_integrated,deterministic_core_integrated_model,59922,5184,0.08651247,1,55296,1.048163,0.999933,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,large,3,stride,core_integrated,deterministic_core_integrated_model,59918,5184,0.08651824,3,55296,1.048233,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,62808,5184,0.08253726,576,55296,1.000000,0.953987,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
matrix_or_array_loop,large,3,copper,core_integrated,deterministic_core_integrated_model,62808,5184,0.08253726,576,55296,1.000000,0.953987,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
compute_heavy_low_memory,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,24723,12672,0.51255916,8,768,1.000000,0.973385,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,large,3,next_line,core_integrated,deterministic_core_integrated_model,24065,12672,0.52657386,1,96,1.027343,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,large,3,stride,core_integrated,deterministic_core_integrated_model,24249,12672,0.52257825,3,288,1.019547,0.992412,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,24723,12672,0.51255916,8,768,1.000000,0.973385,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
compute_heavy_low_memory,large,3,copper,core_integrated,deterministic_core_integrated_model,24723,12672,0.51255916,8,768,1.000000,0.973385,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
random_non_pointer_access,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,19993,2112,0.10563697,175,16800,1.000000,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,large,3,next_line,core_integrated,deterministic_core_integrated_model,20497,2112,0.10303947,177,16992,0.975411,0.975411,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,large,3,stride,core_integrated,deterministic_core_integrated_model,19993,2112,0.10563697,175,16800,1.000000,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
