benchmark,input,seed,config,evidence_level,cycles,instructions,ipc,cache_misses,memory_stalls,speedup_vs_no_prefetch,speedup_vs_best_baseline,status,notes
branchy_pointer_chains,large,3,simple_pointer_chase,cycle_model,10408,4992,0.47963105,4,3680,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
branchy_pointer_chains,large,3,copper,cycle_model,10408,4992,0.47963105,46,3680,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
array_scan,large,3,no_prefetch,cycle_model,33792,3840,0.11363636,384,30720,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
array_scan,large,3,next_line,cycle_model,33792,3840,0.11363636,1,30720,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
array_scan,large,3,stride,cycle_model,33792,3840,0.11363636,3,30720,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
array_scan,large,3,simple_pointer_chase,cycle_model,33792,3840,0.11363636,384,30720,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
array_scan,large,3,copper,cycle_model,33792,3840,0.11363636,384,30720,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
matrix_or_array_loop,large,3,no_prefetch,cycle_model,49536,5184,0.10465116,576,46080,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
matrix_or_array_loop,large,3,next_line,cycle_model,49536,5184,0.10465116,1,46080,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
matrix_or_array_loop,large,3,stride,cycle_model,49536,5184,0.10465116,3,46080,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
matrix_or_array_loop,large,3,simple_pointer_chase,cycle_model,49536,5184,0.10465116,576,46080,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
matrix_or_array_loop,large,3,copper,cycle_model,49536,5184,0.10465116,576,46080,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
compute_heavy_low_memory,large,3,no_prefetch,cycle_model,24416,12672,0.51900393,8,640,1.000000,0.978211,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
compute_heavy_low_memory,large,3,next_line,cycle_model,23884,12672,0.53056439,1,80,1.022274,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
compute_heavy_low_memory,large,3,stride,cycle_model,24036,12672,0.52720919,3,240,1.015810,0.993676,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
compute_heavy_low_memory,large,3,simple_pointer_chase,cycle_model,24416,12672,0.51900393,8,640,1.000000,0.978211,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
compute_heavy_low_memory,large,3,copper,cycle_model,24416,12672,0.51900393,8,640,1.000000,0.978211,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting. COPPER is slower than the best baseline on this row; regression is retained."
random_non_pointer_access,large,3,no_prefetch,cycle_model,15988,2112,0.13209907,175,14000,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
random_non_pointer_access,large,3,next_line,cycle_model,16140,2112,0.13085502,177,14160,0.990582,0.990582,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
random_non_pointer_access,large,3,stride,cycle_model,15988,2112,0.13209907,175,14000,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
random_non_pointer_access,large,3,simple_pointer_chase,cycle_model,15988,2112,0.13209907,175,14000,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
random_non_pointer_access,large,3,copper,cycle_model,15988,2112,0.13209907,175,14000,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
short_pointer_chains,large,3,no_prefetch,cycle_model,9024,4224,0.46808511,48,3840,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
short_pointer_chains,large,3,next_line,cycle_model,9024,4224,0.46808511,48,3840,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
short_pointer_chains,large,3,stride,cycle_model,9024,4224,0.46808511,40,3840,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
short_pointer_chains,large,3,simple_pointer_chase,cycle_model,9024,4224,0.46808511,1,3840,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
short_pointer_chains,large,3,copper,cycle_model,9024,4224,0.46808511,48,3840,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
long_pointer_chains,large,3,no_prefetch,cycle_model,84480,16128,0.19090909,768,61440,1.000000,0.310890,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
long_pointer_chains,large,3,next_line,cycle_model,84480,16128,0.19090909,768,61440,1.000000,0.310890,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
long_pointer_chains,large,3,stride,cycle_model,76576,16128,0.21061429,664,53120,1.103218,0.342980,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
long_pointer_chains,large,3,simple_pointer_chase,cycle_model,26264,16128,0.61407249,2,160,3.216570,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
long_pointer_chains,large,3,copper,cycle_model,84480,16128,0.19090909,768,61440,1.000000,0.310890,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting. COPPER is slower than the best baseline on this row; regression is retained."
mixed_pointer_array,large,3,no_prefetch,cycle_model,36864,5376,0.14583333,384,30720,1.000000,0.606228,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
mixed_pointer_array,large,3,next_line,cycle_model,22348,5376,0.24055844,193,15440,1.649544,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
mixed_pointer_array,large,3,stride,cycle_model,36864,5376,0.14583333,384,30720,1.000000,0.606228,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
mixed_pointer_array,large,3,simple_pointer_chase,cycle_model,22348,5376,0.24055844,193,15440,1.649544,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
mixed_pointer_array,large,3,copper,cycle_model,36864,5376,0.14583333,384,30720,1.000000,0.606228,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting. COPPER is slower than the best baseline on this row; regression is retained."
noisy_allocation_pattern,large,3,no_prefetch,cycle_model,69696,8640,0.12396694,768,61440,1.000000,0.783000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
noisy_allocation_pattern,large,3,next_line,cycle_model,55180,8640,0.15657847,577,46160,1.263066,0.988982,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
noisy_allocation_pattern,large,3,stride,cycle_model,69696,8640,0.12396694,712,61440,1.000000,0.783000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
noisy_allocation_pattern,large,3,simple_pointer_chase,cycle_model,54572,8640,0.15832295,187,45520,1.277138,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
noisy_allocation_pattern,large,3,copper,cycle_model,69696,8640,0.12396694,386,61440,1.000000,0.783000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting. COPPER is slower than the best baseline on this row; regression is retained."
patricia,large,3,no_prefetch,cycle_model,9724,4992,0.51336898,37,2960,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
patricia,large,3,next_line,cycle_model,9724,4992,0.51336898,37,2960,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
patricia,large,3,stride,cycle_model,9724,4992,0.51336898,37,2960,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
patricia,large,3,simple_pointer_chase,cycle_model,9724,4992,0.51336898,3,2960,1.000000,1.000000,PASS,"Deterministic cycle_model with cache hit/miss latency, memory latency, prefetch-return latency, outstanding prefetch queue, lateness, and demand/prefetch traffic accounting."
